bandwidth_hz,bk_fixed_K,bk_fixed_U_max,bk_fixed_U_mean,bk_fixed_U_min,bk_fixed_ent_edge_pct,bk_fixed_ent_exposed,bk_fixed_ent_total,bk_fixed_ent_z_max,bk_fixed_ent_z_mean,bk_fixed_ent_z_p90,bk_fixed_feasible_rate,bk_fixed_risk_sum,bk_rep_K,bk_rep_U_max,bk_rep_U_mean,bk_rep_U_min,bk_rep_ent_edge_pct,bk_rep_ent_exposed,bk_rep_ent_total,bk_rep_ent_z_max,bk_rep_ent_z_mean,bk_rep_ent_z_p90,bk_rep_feasible_rate,bk_rep_risk_sum,eirp_dbw,ent_moves_accepted,ent_moves_tried,eval_calls,lb_moves_accepted,lb_moves_tried,main_K,main_U_max,main_U_mean,main_U_min,main_ent_edge_pct,main_ent_exposed,main_ent_total,main_ent_z_max,main_ent_z_mean,main_ent_z_p90,main_feasible_rate,main_ref_K,main_ref_U_max,main_ref_U_mean,main_ref_U_min,main_ref_ent_edge_pct,main_ref_ent_exposed,main_ref_ent_total,main_ref_ent_z_max,main_ref_ent_z_mean,main_ref_ent_z_p90,main_ref_feasible_rate,main_ref_lb_K,main_ref_lb_U_max,main_ref_lb_U_mean,main_ref_lb_U_min,main_ref_lb_ent_edge_pct,main_ref_lb_ent_exposed,main_ref_lb_ent_total,main_ref_lb_ent_z_max,main_ref_lb_ent_z_mean,main_ref_lb_ent_z_p90,main_ref_lb_feasible_rate,main_ref_lb_risk_sum,main_ref_risk_sum,main_risk_sum,n_hotspots,n_splits,n_users,noise_frac,radius_modes_km,region_mode,rho_safe,seed,sigma_max,sigma_min,tgbp_fixed_K,tgbp_fixed_U_max,tgbp_fixed_U_mean,tgbp_fixed_U_min,tgbp_fixed_ent_edge_pct,tgbp_fixed_ent_exposed,tgbp_fixed_ent_total,tgbp_fixed_ent_z_max,tgbp_fixed_ent_z_mean,tgbp_fixed_ent_z_p90,tgbp_fixed_feasible_rate,tgbp_fixed_risk_sum,tgbp_rep_K,tgbp_rep_U_max,tgbp_rep_U_mean,tgbp_rep_U_min,tgbp_rep_ent_edge_pct,tgbp_rep_ent_exposed,tgbp_rep_ent_total,tgbp_rep_ent_z_max,tgbp_rep_ent_z_mean,tgbp_rep_ent_z_p90,tgbp_rep_feasible_rate,tgbp_rep_risk_sum,time_baseline_bkmeans_s,time_baseline_tgbp_s,time_baseline_with_qos_s,time_baseline_without_qos_s,time_ent_ref_s,time_lb_ref_s,time_split_s,time_usergen_s,use_hotspots,wk_demand_fixed_K,wk_demand_fixed_U_max,wk_demand_fixed_U_mean,wk_demand_fixed_U_min,wk_demand_fixed_ent_edge_pct,wk_demand_fixed_ent_exposed,wk_demand_fixed_ent_total,wk_demand_fixed_ent_z_max,wk_demand_fixed_ent_z_mean,wk_demand_fixed_ent_z_p90,wk_demand_fixed_feasible_rate,wk_demand_fixed_risk_sum,wk_demand_rep_K,wk_demand_rep_U_max,wk_demand_rep_U_mean,wk_demand_rep_U_min,wk_demand_rep_ent_edge_pct,wk_demand_rep_ent_exposed,wk_demand_rep_ent_total,wk_demand_rep_ent_z_max,wk_demand_rep_ent_z_mean,wk_demand_rep_ent_z_p90,wk_demand_rep_feasible_rate,wk_demand_rep_risk_sum,wk_qos_fixed_K,wk_qos_fixed_U_max,wk_qos_fixed_U_mean,wk_qos_fixed_U_min,wk_qos_fixed_ent_edge_pct,wk_qos_fixed_ent_exposed,wk_qos_fixed_ent_total,wk_qos_fixed_ent_z_max,wk_qos_fixed_ent_z_mean,wk_qos_fixed_ent_z_p90,wk_qos_fixed_feasible_rate,wk_qos_fixed_risk_sum,wk_qos_rep_K,wk_qos_rep_U_max,wk_qos_rep_U_mean,wk_qos_rep_U_min,wk_qos_rep_ent_edge_pct,wk_qos_rep_ent_exposed,wk_qos_rep_ent_total,wk_qos_rep_ent_z_max,wk_qos_rep_ent_z_mean,wk_qos_rep_ent_z_p90,wk_qos_rep_feasible_rate,wk_qos_rep_risk_sum
250000000.0,229,1.0442899927962943,0.1027723272674719,0.00360070662219153,12.371134020618557,12,97,0.9531499211720873,0.36687773942147284,0.7213559831772028,0.9912663755458515,0.19668517034181698,231,0.9522133670479186,0.10318359069531927,0.00360070662219153,11.34020618556701,11,97,0.9531499211720874,0.3618002313305983,0.7143935020326007,1.0,0.20943906984152022,40.0,11,143,427,7,9096,214,0.9307952990270366,0.112698344748001,0.00360070662219153,16.49484536082474,16,97,0.9679351352332592,0.4167140103141906,0.7798146195702008,1.0,214,0.9307952990270366,0.11235912982811795,0.00360070662219153,12.371134020618557,12,97,0.9298878633004818,0.40297790551066365,0.7289483289542317,1.0,214,0.8735749946161917,0.11240237990229504,0.00360070662219153,10.309278350515465,10,97,0.9298878633004818,0.40105401182222505,0.7024256600484734,1.0,0.108410761148373,0.11268762331931409,0.3349698044320222,10,213,1000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,1,30000.0,5000.0,171,0.20396974786589206,0.04147312467100265,0.00360070662219153,8.24742268041237,8,97,0.9942790212146959,0.48213965034210227,0.9531966140593789,0.783625730994152,0.28734278843585964,226,0.831734483662162,0.10719250388109822,0.0029930037033027834,24.742268041237114,24,97,0.9942790212146959,0.45671923279859206,0.8461120382265083,1.0,0.6516677315848405,7.780545700006769,0.4088054000021657,0.3887574999971548,0.22419329998956528,0.09244390000822023,3.3068690999934915,0.09087129999534227,0.01219150000542868,True,214,1.498543638275272,0.1160066439526389,0.004210210962228299,14.43298969072165,14,97,0.949552792504384,0.4128354321227099,0.7736558093303363,0.8598130841121495,0.30415585131586426,234,0.9817238593103943,0.10221582757598593,0.00360070662219153,19.587628865979383,19,97,0.981517405972174,0.3997727118290025,0.8028528482328599,1.0,0.4451390520222731,214,0.7943261555205704,0.10762290773759296,0.004018666843463956,5.154639175257732,5,97,0.9686849088316638,0.3378359810993888,0.5415411074887451,0.8598130841121495,0.1007289019913113,233,0.7944849032930941,0.10219597022020989,0.00360070662219153,14.43298969072165,14,97,0.962793800979836,0.39944042688553544,0.788186464815731,1.0,0.2005466229385514
250000000.0,232,1.1708516822203119,0.10303488132138681,0.003789204627126808,17.307692307692307,18,104,0.8989307443253858,0.44615385640875693,0.7690824792758939,0.9698275862068966,0.20659161201180348,239,0.7523186576888302,0.10385782317518791,0.003789204627126808,18.26923076923077,19,104,0.8989307443253866,0.4319932360743005,0.765258589839811,1.0,0.1795941410054,40.0,13,209,441,8,11483,221,0.8826279776133582,0.11393657720457744,0.003789204627126808,22.115384615384617,23,104,0.9981828701158164,0.4872599306043154,0.8082202826342656,1.0,221,0.8136818937462134,0.11364272500556485,0.003789204627126808,17.307692307692307,18,104,0.9981828701158164,0.4656361195212288,0.7725660011656303,1.0,221,0.7447094059394334,0.11363829443805666,0.003789204627126808,17.307692307692307,18,104,0.9981828701158164,0.4623488927101497,0.7725660011656303,1.0,0.2642763886225592,0.2642763886225592,0.48720783250395555,10,220,1000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,2,30000.0,5000.0,180,0.4548799836019906,0.04535322203197027,0.00414966197255458,4.8076923076923075,5,104,0.9981828701158164,0.37384615726791015,0.8069758722224898,0.7888888888888889,0.12803823017941113,231,0.861016367766307,0.10937830903452347,0.0034388110668873463,23.076923076923077,24,104,0.9981828701158164,0.4836580535855729,0.8331989975336626,1.0,0.4564846125270724,10.44109410000965,0.2700600999960443,0.26783379999687895,0.3558608000021195,0.14071900000271853,3.6024069000122836,0.09216949999972712,0.01196769998932723,True,221,0.8549333560578318,0.11734134779929596,0.00414966197255458,20.192307692307693,21,104,0.957750431155368,0.4539597435883729,0.780946268332222,0.8959276018099548,0.3509675106919239,235,0.8549863974591152,0.10557705245077466,0.00414966197255458,21.153846153846153,22,104,0.9505032999639668,0.44379858439524467,0.7782408537590313,1.0,0.3564179166479356,221,1.0270295099921716,0.11723235763252222,0.00414966197255458,3.8461538461538463,4,104,0.9632514469253081,0.30240317509691517,0.5941107890097124,0.8642533936651584,0.09684840272661317,243,0.7297086443149943,0.10261235251151175,0.00414966197255458,13.461538461538462,14,104,0.9713961933174925,0.39679624717498313,0.7309659268360047,1.0,0.2780439161010412
250000000.0,187,1.2953292616716838,0.14727289589694503,0.003129514500541588,14.52991452991453,17,117,0.9044085742605249,0.4405233462151635,0.7280953116296794,0.9732620320855615,0.20738377642058559,192,0.9959504421964156,0.14474037959085503,0.003129514500541588,16.23931623931624,19,117,0.9402140759073989,0.45163491517450716,0.7348899807992055,1.0,0.2944272079474226,40.0,8,160,381,7,13275,191,0.9844340903915498,0.14599073067240648,0.002962938189680817,20.512820512820515,24,117,0.9862606105263985,0.4490565943846253,0.8645708962492578,1.0,191,0.9844340903915498,0.1459083477281565,0.002962938189680817,12.820512820512821,15,117,0.9862606105263985,0.4363490436159787,0.7754003950280078,1.0,191,0.8983612774193709,0.14584269567831556,0.002962938189680817,12.820512820512821,15,117,0.9862606105263985,0.4351067435332538,0.7754003950280078,1.0,0.5191502422308586,0.5191502422308586,0.6815851106417811,10,190,1000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,3,30000.0,5000.0,148,1.213667868634614,0.05800316783531701,0.003936688786247911,8.547008547008547,10,117,0.9730332002878719,0.5072703036077751,0.9472350920668475,0.8243243243243243,0.4473183668070671,193,0.9727017944282152,0.14556490980842507,0.003936688786247911,20.512820512820515,24,117,0.9987242182725065,0.4557663363108807,0.868508057293887,1.0,0.7904735204824224,11.158599899994442,0.2931327000114834,0.26295600000594277,0.283574300003238,0.09703769999032374,4.473980599999777,0.0804673999955412,0.012152299997978844,True,191,0.9379326997949363,0.14643542653544225,0.003129514500541588,9.401709401709402,11,117,0.955495917424351,0.40255245357975794,0.7192928307302553,0.8952879581151832,0.3017863228649302,206,0.9397912819220317,0.13431279166658938,0.003129514500541588,12.820512820512821,15,117,0.9496057442020059,0.42314995644913744,0.7929153640727071,1.0,0.4468780997809102,191,1.3271426786864893,0.15400260689667888,0.003129514500541588,4.273504273504273,5,117,0.8764093229270274,0.32939324210954724,0.5805902459208876,0.8586387434554974,0.07549019842025698,204,0.9723239266026682,0.13606921090499235,0.003129514500541588,11.11111111111111,13,117,0.9956162010132908,0.3951281128604202,0.7171153799433901,1.0,0.3279995998911276
250000000.0,199,1.2013762013102445,0.1321174460598552,0.002922750800053469,9.090909090909092,9,99,0.9681490279528916,0.33869085830043943,0.66088115301111,0.9698492462311558,0.15378104406521537,205,0.9470327940393124,0.12885909413399996,0.002922750800053469,11.11111111111111,11,99,0.9681490279528903,0.3509444864678824,0.7042086173996926,1.0,0.17506226219159582,40.0,11,102,397,13,12188,199,0.9988375759484999,0.133924726391214,0.002922750800053469,18.181818181818183,18,99,0.9946269645668946,0.39878212921275463,0.8010519508945704,1.0,199,0.9868371925078149,0.1335593195214972,0.002922750800053469,10.1010101010101,10,99,0.9681490279528903,0.3723575483540173,0.6926301777676017,1.0,199,0.8319433600455155,0.13364166110035008,0.002922750800053469,10.1010101010101,10,99,0.9681490279528903,0.369841370904015,0.6926301777676017,1.0,0.2162413966540593,0.2162413966540593,0.44666619608005953,10,198,1000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,4,30000.0,5000.0,162,0.5931372308569682,0.04759775575161862,0.0031605452061231575,6.0606060606060606,6,99,0.8841101669003989,0.32873555427817674,0.8279049212097724,0.8333333333333334,0.09460236801343748,207,0.9157324265043206,0.12884123989679921,0.0031605452061231575,11.11111111111111,11,99,0.9255490061956945,0.37065871118019844,0.7040151089107979,1.0,0.18776158988841157,12.87558789999457,0.28475380000600126,0.24474589999590535,0.25259340000047814,0.08110450000094716,4.028847499997937,0.07653419999405742,0.012490099994465709,True,199,1.2472792232458525,0.1366690792883375,0.0037437594451309496,13.131313131313131,13,99,0.8394350729560242,0.35578377592757965,0.7142025897862178,0.8844221105527639,0.10366741566414589,219,0.9643569299984803,0.12065072654368206,0.0031605452061231575,14.141414141414142,14,99,0.9955051830095899,0.36146278087888006,0.7766307295470011,1.0,0.36169935297935546,199,1.3029273052752899,0.13476014801296768,0.004328327753108416,8.080808080808081,8,99,0.9769908055304088,0.3181972417768582,0.6200907132195361,0.8844221105527639,0.1413964542478453,220,0.9025210426245832,0.12011259801677664,0.0031605452061231575,13.131313131313131,13,99,0.9681490279528903,0.35908605375270625,0.7265532012303698,1.0,0.16004380204712082
250000000.0,436,1.3862288233937397,0.13664651846088968,0.0033700265048477876,15.189873417721518,36,237,0.9828000536702082,0.4315654737222148,0.7509016271137563,0.9862385321100917,0.7955000492832256,442,0.9684400476644786,0.13542484088378093,0.0033700265048477876,14.345991561181435,34,237,0.9713091090816144,0.42923938126818667,0.7402347988870412,1.0,0.723440755008288,40.0,21,288,779,9,38784,390,0.9275847603551785,0.15416317758194875,0.0021149782261341496,17.29957805907173,41,237,0.9941941038589125,0.4267947066207475,0.7755141597980221,1.0,390,0.9562499549099964,0.15380066440260187,0.0021149782261341496,9.282700421940929,22,237,0.980799173499513,0.4020200597742798,0.697949958326376,1.0,390,0.895347137180297,0.1538463537176061,0.0021149782261341496,9.282700421940929,22,237,0.980799173499513,0.40226376250132906,0.6973305697348642,1.0,0.4239561426885057,0.4239561426885057,0.858608618347555,10,389,2500,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,1,30000.0,5000.0,292,0.6566888188132722,0.043772024437317175,0.003387744641143661,4.219409282700422,10,237,0.9776370426218829,0.48646126579330545,0.88219473241643,0.7636986301369864,0.32004240935589345,403,0.9816832638051161,0.1497409857313393,0.003387744641143661,13.924050632911392,33,237,0.9776370426218829,0.4182650909042041,0.7483036324761039,1.0,0.6463649081857835,43.356690700005856,0.5935193000041181,1.5126734000077704,1.1772348999948008,0.21218049999151845,13.722563600007561,0.18252879999636207,0.023610399992321618,True,390,0.9744405230207392,0.1615597177993666,0.003387744641143661,11.39240506329114,27,237,0.9778708004989801,0.4131731619884616,0.7142400030747816,0.8641025641025641,0.4159881218867406,427,0.9755076354136595,0.1408622560153345,0.0033700265048477876,10.970464135021096,26,237,0.9776370426218829,0.42206206824509196,0.7381674933122238,1.0,0.541789050761882,390,1.0845723138457417,0.16300648272343393,0.004389619848786543,6.329113924050633,15,237,0.92954087949741,0.3507152129822971,0.6082220664450723,0.8666666666666667,0.14209541001994597,434,0.9634388724913019,0.1376493456242529,0.0033700265048477876,10.126582278481013,24,237,0.9809852719258614,0.38854492364765303,0.7003675635893408,1.0,0.41309699638999375
250000000.0,430,1.336905725744268,0.1433254114232764,0.0028568993597901456,13.909774436090226,37,266,0.9966021370013701,0.4206169310168757,0.7533762746025146,0.9883720930232558,0.710995501353791,435,0.9131609825384156,0.14163259132474862,0.0028568993597901456,13.533834586466165,36,266,0.9966021370013756,0.4178277159766568,0.7481277190644923,1.0,0.6868944690381494,40.0,30,301,785,16,37507,393,0.9633775871106094,0.15746354396555257,0.0028568993597901456,16.541353383458645,44,266,0.992272347413967,0.43422466210216093,0.7685908351794687,1.0,393,0.9345389312332251,0.15719390349348986,0.0028568993597901456,10.150375939849624,27,266,0.9635117514709813,0.41740933621549037,0.7000493464357024,1.0,393,0.8603507388539974,0.1571845886051683,0.0028568993597901456,9.774436090225564,26,266,0.9635117514709813,0.41387596510004626,0.6980031748398738,1.0,0.4849915460020072,0.4853919604021175,0.8850253615700511,10,392,2500,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,2,30000.0,5000.0,300,0.5851939061274347,0.04834834512801079,0.0029132930086420523,4.887218045112782,13,266,0.9899702616380628,0.42433460753626373,0.9545923066798065,0.7633333333333333,0.5816751047865182,409,0.953293533477766,0.15148528717561982,0.0028568993597901456,16.165413533834588,43,266,0.9899702616380628,0.44655200165612197,0.7674348391643312,1.0,1.1077921148161485,40.091398300006404,0.5745827999926405,1.203842100003385,1.1397281999961706,0.22925619999296032,12.911814899998717,0.20124209999630693,0.026233199998387136,True,393,1.1774472923379666,0.1645364200052478,0.0029132930086420523,12.781954887218046,34,266,0.9597143214281981,0.4152501763134348,0.7561406187805235,0.8829516539440203,0.6516616846672253,422,0.886227262932665,0.14623961150011044,0.0029132930086420523,16.165413533834588,43,266,0.9966021370013756,0.4383033262583285,0.7771745496554112,1.0,0.9894675284297388,393,0.8483968420778687,0.16227577222207873,0.003821277537429394,4.887218045112782,13,266,0.9656369483578746,0.34444094934681424,0.6247153466762796,0.8549618320610687,0.2764506392338255,433,0.8491056288475246,0.14172720666279737,0.0029132930086420523,10.902255639097744,29,266,0.9904578662833012,0.39949801565001597,0.7017525120897377,1.0,0.7285218699744318
250000000.0,455,2.328537887679455,0.1356403464406663,0.0025183456461424208,15.936254980079681,40,251,0.9996578716229136,0.42095936388368366,0.7852755249620326,0.9802197802197802,0.9171340488863761,471,0.9538001585530037,0.1322391338395086,0.0025183456461424208,16.733067729083665,42,251,0.9996578716229079,0.4313051031241404,0.7906792148046599,1.0,0.9482395207414219,40.0,11,163,837,12,36541,419,0.9984367318676213,0.14913856586157576,0.0025183456461424208,15.139442231075698,38,251,0.9971864533881497,0.4235861752040286,0.7727124631731742,1.0,419,0.9984367318676213,0.1489557161096713,0.0025183456461424208,11.55378486055777,29,251,0.9971864533881497,0.41862886606037775,0.7203703114612857,1.0,419,0.8617001149820667,0.14897022523859588,0.0025183456461424208,11.55378486055777,29,251,0.9971864533881497,0.4177271787785526,0.7203703114612857,1.0,0.5832044311479354,0.5832044311479354,0.6919922335364403,10,418,2500,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,3,30000.0,5000.0,301,0.39097556800385885,0.0483075758940514,0.0033463091472718228,9.56175298804781,24,251,0.9980483857958522,0.5156694038115118,0.9453523424047469,0.7408637873754153,0.8891792106539373,426,0.9836650528420018,0.14761498387409702,0.0033463091472718228,20.318725099601593,51,251,0.9980483857958522,0.44115653247413134,0.8105145815876992,1.0,1.289871564885597,50.40298639998946,0.5712771999969846,0.9625594999961322,1.214650800000527,0.2012121999869123,13.632113999992725,0.19225540000479668,0.03032629999506753,True,419,2.001383708830979,0.15656606570114673,0.00409570436321361,10.756972111553784,27,251,0.9431485350784644,0.3914904268521269,0.7251549150803889,0.8520286396181385,0.3841004060451217,467,0.9955984713211178,0.13340745377914692,0.003264773688814891,15.936254980079681,40,251,0.9621512912291393,0.41109949163469467,0.7727124631731742,1.0,0.7654642425728656,419,2.506077498125071,0.15668317906601897,0.0025183456461424208,4.382470119521912,11,251,0.9758805300193404,0.31488683033500614,0.5880183561234565,0.8496420047732697,0.29698310245971454,468,0.9923393859235701,0.13254643422115087,0.0025183456461424208,13.147410358565738,33,251,0.9592363903707812,0.3814643118091494,0.7438001850102122,1.0,0.566270901553114
250000000.0,409,1.6714453838995504,0.15854586445338717,0.0018418187312695302,11.417322834645669,29,254,0.9630415826488616,0.38858929062314873,0.7186548293456402,0.9731051344743277,0.5647475985013031,423,0.9656254076638255,0.15319842772074185,0.0018418187312695302,14.173228346456693,36,254,0.9900512949653828,0.4032708677547509,0.7618125555856516,1.0,0.7598561601916145,40.0,25,218,797,12,39601,399,0.9801077578214809,0.16274917307458336,0.0018418187312695302,17.322834645669293,44,254,0.9959197712392949,0.4252531997149091,0.7891287305675528,1.0,399,0.9910588560693135,0.16231252569235044,0.0018418187312695302,10.62992125984252,27,254,0.9780452761674625,0.3980129891807185,0.703764033092998,1.0,399,0.9297492112882495,0.16239745582604162,0.0018418187312695302,10.236220472440944,26,254,0.9780452761674625,0.3981057706108846,0.7023835297589284,1.0,0.5065160128551967,0.5069360199827785,0.9821698406332056,10,398,2500,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,4,30000.0,5000.0,284,4.35467809865149,0.07519972602619665,0.0018418187312695302,10.236220472440944,26,254,0.9959197712392949,0.4824221174388755,0.9231617832226198,0.7640845070422535,0.8666173104455317,405,0.9740745045714645,0.16025701349047647,0.0018418187312695302,17.322834645669293,44,254,0.9959197712392949,0.4401530645400212,0.7949084868027948,1.0,1.0683564759846158,31.115754400001606,0.601785300008487,0.9284759000001941,2.0341271000070265,0.20174669999687467,13.37954670000181,0.2385082999971928,0.03893759999482427,True,399,1.5738442090584377,0.16526281570654605,0.0018418187312695302,9.84251968503937,25,254,0.9826189143509936,0.3765253471521621,0.705325914567491,0.9022556390977443,0.5213948843337985,433,0.9480761857581128,0.14907696018989997,0.0018418187312695302,11.417322834645669,29,254,0.9730718549953018,0.3839649256851087,0.7542836487713784,1.0,0.6839768905499501,399,1.3104066293150547,0.16768941578439958,0.0018418187312695302,5.511811023622047,14,254,0.9609031660208815,0.35720415485796236,0.6547160632709552,0.8721804511278195,0.1773264075286809,434,0.99210823847852,0.14889664870544447,0.0018418187312695302,11.417322834645669,29,254,0.9931588211486166,0.40330776103174526,0.7491772776940037,1.0,0.7995454976185675
250000000.0,692,1.4786717135062502,0.18362994571169375,0.0025927905068246463,7.6923076923076925,42,546,0.9990924100647669,0.3792547227348233,0.6709150278749035,0.9725433526011561,0.841232739907145,711,0.9923506816566511,0.1783795664409136,0.0025927905068246463,8.608058608058608,47,546,0.9990924100647587,0.3863994092833013,0.6924470972483847,1.0,0.9802493094067258,40.0,38,435,1305,14,88250,653,0.9948979194533558,0.19491689418052205,0.002417488404686209,13.91941391941392,76,546,0.9954456831077358,0.4151657653050432,0.7342699849750502,1.0,653,0.9948979194533558,0.19446340988740962,0.002417488404686209,8.608058608058608,47,546,0.9954456831077358,0.3977400324484441,0.6912497076340072,1.0,653,0.9522144352008824,0.19439752033441401,0.002417488404686209,8.424908424908425,46,546,0.9954456831077358,0.3949643703780893,0.690225684711727,1.0,1.1399850938951808,1.14021447109624,1.5926679158190526,10,652,5000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,1,30000.0,5000.0,416,0.5339990888882421,0.05179457016778896,0.004291676925054565,4.761904761904762,26,546,0.9866052036091361,0.5791769952341635,0.961299079616158,0.6826923076923077,0.9659661538773665,662,0.9996982903618292,0.1929056403680427,0.0018865304181910523,15.018315018315018,82,546,0.9866052036091361,0.4207070163632257,0.7772822876182343,1.0,2.1428711364723005,122.60690969999996,1.4130060000024969,2.927337599991006,2.7413377999910153,0.31698179998784326,29.00921990000643,0.31893890000355896,0.04994569999689702,True,653,1.3337192636516901,0.20747124617007523,0.004291676925054565,11.355311355311356,62,546,0.99795301572258,0.4080876162900777,0.7187087511110511,0.8683001531393568,1.489285384047116,709,0.9966909259716997,0.17940977688393708,0.004118274070380013,12.637362637362637,69,546,0.990695846300938,0.4163858032956416,0.7406973079425092,1.0,1.5844438589171832,653,1.3457993813134674,0.20616099383039235,0.0033956180473461764,4.5787545787545785,25,546,0.9924214240634365,0.32714853323795123,0.6002697584094822,0.8575803981623277,0.6072282385348471,711,0.980113855610157,0.17852405980575892,0.0033956180473493536,11.538461538461538,63,546,0.9927618628561,0.39697079893171483,0.7466200439769417,1.0,1.6450693238405187
250000000.0,697,1.549664526093231,0.1829408236578118,0.002557541279482247,13.069306930693068,66,505,0.9998154117717046,0.40881605033348484,0.746649621154225,0.9827833572453372,1.2040742728256548,710,0.9859622911244683,0.17946480661617037,0.002557541279482247,12.07920792079208,61,505,0.9887122261153637,0.4051381436264363,0.7390011159614384,1.0,1.083223949970224,40.0,37,347,1243,25,87851,622,0.9999212041953487,0.20593759377973414,0.0030643557711808747,14.05940594059406,71,505,0.9913636323624067,0.41291273309898985,0.7642993600393135,1.0,622,0.9884555410495097,0.20554823726350346,0.0030643557711808747,8.514851485148515,43,505,0.9887122261153637,0.39504634614434875,0.6921856929450814,1.0,622,0.9286685356375985,0.20542754888353348,0.0030643557711808747,8.316831683168317,42,505,0.9887122261153637,0.39188569410099816,0.691607060741389,1.0,1.0426391496773608,1.0430243584903898,1.8613007782003583,10,621,5000,0.15,"(5.0, 10.0, 15.0, 20.0)",turkey,0.7,2,30000.0,5000.0,422,0.8591079441557632,0.06382424666645402,0.0035226535966398193,8.514851485148515,43,505,0.9926528521523129,0.5806654558482464,0.9361147344020249,0.7417061611374408,1.2945746926120867,640,0.987115887530227,0.20076168869215588,0.003267249341982456,18.613861386138613,94,505,0.9926528521523129,0.4286129099187165,0.804857351603236,1.0,2.2126925932287325,121.40560610000102,1.2844524000101956,2.8603735999931814,3.0986413000064204,0.19420410000020638,28.06867819999752,0.32170749999932013,0.05133659999410156,True,622,1.61083466708403,0.21504977596364097,0.005393261281773227,9.900990099009901,50,505,0.9585104783340047,0.39799916016910136,0.7034011873955368,0.8762057877813505,0.7011938638422952,686,0.9943414425353614,0.18596233208173316,0.0030643557711808747,14.455445544554456,73,505,0.9887122261153637,0.41819388176345657,0.7712127579173066,1.0,1.358904736148847,622,1.6525211659686763,0.21954218246955007,0.0029770746637958908,5.148514851485149,26,505,0.8970977715757187,0.3272213723786514,0.6048288762802085,0.8585209003215434,0.3544513342135217,682,0.9601051870438,0.18702469747728767,0.0029770746637958908,12.475247524752476,63,505,0.9981709290084729,0.39151212873535696,0.7557461406889951,1.0,1.033452814324151
