tag,x_name,x_value,n_users,payload_feasible_mean,payload_feasible_std,payload_feasible_min,payload_feasible_max,payload_feasible_n,K_mean,K_std,K_min,K_max,K_n,U_max_mean,U_max_std,U_max_min,U_max_max,U_max_n,ent_edge_pct_mean,ent_edge_pct_std,ent_edge_pct_min,ent_edge_pct_max,ent_edge_pct_n,ms_n_active_mean,ms_n_active_std,ms_n_active_min,ms_n_active_max,ms_n_active_n,payload_n_viol_K_mean,payload_n_viol_K_std,payload_n_viol_K_min,payload_n_viol_K_max,payload_n_viol_K_n,payload_n_viol_T_mean,payload_n_viol_T_std,payload_n_viol_T_min,payload_n_viol_T_max,payload_n_viol_T_n,payload_K_over_sum_mean,payload_K_over_sum_std,payload_K_over_sum_min,payload_K_over_sum_max,payload_K_over_sum_n,payload_T_over_sum_mean,payload_T_over_sum_std,payload_T_over_sum_min,payload_T_over_sum_max,payload_T_over_sum_n,runtime_total_s_mean,runtime_total_s_std,runtime_total_s_min,runtime_total_s_max,runtime_total_s_n
one_factor:demand_mbps_median,demand_mbps_median,5.0,300,1.0,0.0,1.0,1.0,5,128.8,4.534313619501853,121.0,135.0,5,0.19758524714612408,0.03583155959027464,0.15633728049722037,0.25740356842606255,5,13.65361877557,4.246027071156438,7.142857142857143,19.51219512195122,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.038746840087697,0.19415127448960484,14.780535700032488,15.289986199932173,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,400,1.0,0.0,1.0,1.0,5,164.8,8.681013765684282,156.0,181.0,5,0.193177221053848,0.0588495288701715,0.12988821169656495,0.28457058087800485,5,9.016963139556207,6.2223180249849515,1.7857142857142858,20.0,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.051998220011592,0.26199955688025856,14.584078200161457,15.34910300001502,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,500,1.0,0.0,1.0,1.0,5,186.2,9.173875952943773,176.0,200.0,5,0.21551445119221507,0.07583968816704194,0.14033207679245413,0.3608441916887033,5,15.155210038188761,5.813608497149208,8.88888888888889,23.404255319148938,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.020383599959313,0.20556829914721836,14.630103500094265,15.206603899830952,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,600,1.0,0.0,1.0,1.0,5,214.4,6.151422599691879,206.0,224.0,5,0.32040073908479777,0.2428717402263692,0.1749828023623644,0.8052046070333009,5,12.300946198890664,3.7684284925210694,6.349206349206349,17.02127659574468,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,14.939898460078984,0.17360345859076354,14.666192500386387,15.132541200146079,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,700,1.0,0.0,1.0,1.0,5,239.4,7.9397732965116825,228.0,252.0,5,0.26470567230373165,0.08876791840334616,0.20266859906749304,0.4400134663404078,5,7.5252282732570475,3.1397343289227138,2.985074626865672,11.864406779661017,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.04682451998815,0.11278963747998351,14.840802799677476,15.160328099969774,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,800,1.0,0.0,1.0,1.0,5,263.2,14.524462124292244,253.0,292.0,5,0.38278507052795285,0.11112696064364118,0.2330754425252435,0.5467088709167331,5,10.273704406737556,4.551284734346137,4.0,16.455696202531644,5,1.8,0.4,1.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.195115759875625,0.0609771631411764,15.10868849977851,15.248940400080755,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,900,1.0,0.0,1.0,1.0,5,292.8,22.480213522117623,269.0,322.0,5,0.37457983055059885,0.11059098596458948,0.20933654807083768,0.49999664788382536,5,8.564695303234457,2.455629266173368,6.4935064935064934,13.333333333333334,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.41891294005327,0.16812874672719547,15.205152400070801,15.711234199814498,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,1000,1.0,0.0,1.0,1.0,5,311.4,17.269626515938324,294.0,336.0,5,0.37075109395219236,0.128799313774306,0.2700956439103848,0.6147460414007541,5,7.998299032649567,2.9129007943722445,3.9215686274509802,12.5,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.45530853983946,0.08960114384530896,15.323114600032568,15.560662699863315,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,1500,1.0,0.0,1.0,1.0,5,414.6,28.032837887021,391.0,458.0,5,0.5209516071521625,0.2889669450819465,0.27610990075988173,1.0795179861431394,5,8.083304432325145,1.9727359299123843,5.405405405405405,9.937888198757763,5,2.2,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.914302139915526,0.44424966815578043,15.400926799979061,16.730693199904636,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,2000,1.0,0.0,1.0,1.0,5,519.8,22.754340245324627,477.0,545.0,5,0.5256171212180044,0.194206408305334,0.31551551842394926,0.8203430009320918,5,7.757147189961083,2.47403615491852,5.213270142180095,12.440191387559809,5,2.8,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,17.804078080225736,1.6605524983894038,16.011002600193024,20.44780610036105,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,2500,1.0,0.0,1.0,1.0,5,609.2,29.14378149794566,572.0,646.0,5,0.6743712970571875,0.1487654430098162,0.4293784995312595,0.8806727766443582,5,8.884364723121953,1.069553680552223,7.509881422924901,10.26615969581749,5,3.6,0.8,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,28.946403180016205,14.353047432010687,16.41440960019827,54.54248570022173,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,3000,1.0,0.0,1.0,1.0,5,687.0,21.004761364985796,659.0,710.0,5,0.5855448491041219,0.11360600940036676,0.3886744256503179,0.7322931738651665,5,6.916237112696355,2.3230612496935295,4.0,10.96774193548387,5,4.0,0.8944271909999159,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,41.875338340085,15.535250511897155,17.11980410013348,62.506368700182065,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,3500,1.0,0.0,1.0,1.0,5,778.0,41.42945811858996,725.0,834.0,5,0.7485018757808912,0.1344453639163243,0.5670451546799462,0.960880497304157,5,6.285060557163688,1.051386270485063,4.733727810650888,7.803468208092486,5,4.2,0.7483314773547882,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,33.427595620043576,5.368652669879611,24.418741199886426,40.262924099806696,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,4000,1.0,0.0,1.0,1.0,5,829.0,38.848423391432505,781.0,884.0,5,0.9282682238224064,0.31768515174303147,0.5093753860487752,1.4046168657740314,5,7.141071260655787,1.5166912725888377,5.412371134020619,9.898477157360405,5,5.0,0.6324555320336759,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,45.21000663987361,11.4365872020795,27.526689399732277,59.80347879952751,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,4500,1.0,0.0,1.0,1.0,5,913.6,51.94073545878995,847.0,982.0,5,1.0157610765548084,0.400924762617791,0.41523800159700336,1.5251831517010175,5,7.4861659778957375,0.9692037007647022,6.053268765133172,8.726415094339623,5,5.2,0.7483314773547882,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,53.77515046000481,22.431501172456517,24.29803950013593,82.23448339989409,5
one_factor:demand_mbps_median,demand_mbps_median,5.0,5000,1.0,0.0,1.0,1.0,5,973.6,44.45492098744525,923.0,1034.0,5,1.0894434526471617,0.18071448132651688,0.7867001553956839,1.2596499496364808,5,6.889967329715148,0.8450667299030996,5.9071729957805905,8.316831683168317,5,6.0,1.0954451150103321,4.0,7.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,74.27580482014454,29.964475089993282,21.992038100026548,114.47757200011984,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,100,1.0,0.0,1.0,1.0,5,55.6,3.7735924528226414,49.0,59.0,5,0.18328858939817733,0.03967121048215208,0.14933543415443984,0.25759180365864254,5,16.48962148962149,8.777725041372438,8.333333333333334,33.333333333333336,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.01581038008444,0.23118969568322,14.61057599983178,15.272474100114778,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,200,1.0,0.0,1.0,1.0,5,95.4,4.2708313008125245,89.0,101.0,5,0.33365182386084424,0.10964858846031016,0.23543381826932114,0.5372923560646682,5,10.643939393939394,7.29636310777849,0.0,18.75,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,14.912494540121406,0.2517447839455466,14.617012900067493,15.239472200162709,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,300,1.0,0.0,1.0,1.0,5,128.8,4.534313619501853,121.0,135.0,5,0.39517049429224815,0.07166311918054928,0.31267456099444074,0.5148071368521251,5,13.65361877557,4.246027071156438,7.142857142857143,19.51219512195122,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.024352660076692,0.09958569300144103,14.841327200178057,15.13983829994686,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,400,1.0,0.0,1.0,1.0,5,164.8,8.681013765684282,156.0,181.0,5,0.3863544421076959,0.11769905774034298,0.25977642339312984,0.5691411617560097,5,9.016963139556207,6.2223180249849515,1.7857142857142858,20.0,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,14.981540879886598,0.10471710868974002,14.798495899885893,15.12572000012733,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,500,1.0,0.0,1.0,1.0,5,186.2,9.173875952943773,176.0,200.0,5,0.43102890238443015,0.15167937633408388,0.28066415358490826,0.7216883833774066,5,15.155210038188761,5.813608497149208,8.88888888888889,23.404255319148938,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.080358920013532,0.1337692163260011,14.840143600013107,15.223769599804655,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,600,1.0,0.0,1.0,1.0,5,214.4,6.151422599691879,206.0,224.0,5,0.6408014781695955,0.4857434804527384,0.3499656047247288,1.6104092140666018,5,12.300946198890664,3.7684284925210694,6.349206349206349,17.02127659574468,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,14.895036200014875,0.0943852439906615,14.765392400091514,15.023197300033644,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,700,1.0,0.0,1.0,1.0,5,239.4,7.9397732965116825,228.0,252.0,5,0.5294113446074631,0.17753583680669235,0.40533719813498603,0.8800269326808156,5,7.5252282732570475,3.1397343289227138,2.985074626865672,11.864406779661017,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.032808320084587,0.16544398862600782,14.887435300042853,15.334000500151888,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,800,1.0,0.0,1.0,1.0,5,263.2,14.524462124292244,253.0,292.0,5,0.7655701410559057,0.22225392128728227,0.46615088505048713,1.0934177418334663,5,10.273704406737556,4.551284734346137,4.0,16.455696202531644,5,1.8,0.4,1.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.260657639987766,0.08820434104624868,15.136358099756762,15.409192600054666,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,900,1.0,0.0,1.0,1.0,5,292.8,22.480213522117623,269.0,322.0,5,0.7491596611011977,0.22118197192917896,0.41867309614167536,0.9999932957676507,5,8.564695303234457,2.455629266173368,6.4935064935064934,13.333333333333334,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.232205119961872,0.17211252006766878,14.89776279986836,15.372609100071713,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,1000,1.0,0.0,1.0,1.0,5,311.4,17.269626515938324,294.0,336.0,5,0.7415021879043847,0.257598627548612,0.5401912878207695,1.2294920828015081,5,7.998299032649567,2.9129007943722445,3.9215686274509802,12.5,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.50053758015856,0.3305371966610834,14.86600560019724,15.82867780001834,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,1500,1.0,0.0,1.0,1.0,5,414.6,28.032837887021,391.0,458.0,5,1.041903214304325,0.5779338901638931,0.5522198015197635,2.159035972286279,5,8.083304432325145,1.9727359299123843,5.405405405405405,9.937888198757763,5,2.2,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,16.02142187994905,0.5888665846239889,15.59257849981077,17.17595460009761,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,2000,1.0,0.0,1.0,1.0,5,519.8,22.754340245324627,477.0,545.0,5,1.0512342424360088,0.38841281661066807,0.6310310368478984,1.6406860018641836,5,7.757147189961083,2.47403615491852,5.213270142180095,12.440191387559809,5,2.8,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,17.978266520099716,1.6692151406334637,16.12030230020173,20.467904300196096,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,2500,1.0,0.0,1.0,1.0,5,609.2,29.14378149794566,572.0,646.0,5,1.348742594114375,0.29753088601963246,0.8587569990625189,1.7613455532887163,5,8.884364723121953,1.069553680552223,7.509881422924901,10.26615969581749,5,3.6,0.8,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,29.02571088001132,14.275400024473432,16.40976640000008,54.15666130022146,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,3000,1.0,0.0,1.0,1.0,5,687.0,21.004761364985796,659.0,710.0,5,1.1710896982082435,0.22721201880073336,0.7773488513006359,1.4645863477303327,5,6.916237112696355,2.3230612496935295,4.0,10.96774193548387,5,4.0,0.8944271909999159,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,41.46269667977467,15.078244714522844,16.830733499722555,61.53456260007806,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,3500,1.0,0.0,1.0,1.0,5,778.0,41.42945811858996,725.0,834.0,5,1.4970037515617824,0.2688907278326487,1.1340903093598924,1.9217609946083143,5,6.285060557163688,1.051386270485063,4.733727810650888,7.803468208092486,5,4.2,0.7483314773547882,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,33.13555403994396,5.293483484183575,24.476889700395986,40.12757519981824,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,4000,1.0,0.0,1.0,1.0,5,829.0,38.848423391432505,781.0,884.0,5,1.8565364476448132,0.6353703034860629,1.0187507720975506,2.809233731548063,5,7.141071260655787,1.5166912725888377,5.412371134020619,9.898477157360405,5,5.0,0.6324555320336759,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,45.56532698012889,11.356688808796603,28.02404069993645,61.04391820007004,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,4500,1.0,0.0,1.0,1.0,5,913.6,51.94073545878995,847.0,982.0,5,2.0315221531096173,0.801849525235582,0.8304760031940067,3.0503663034020354,5,7.4861659778957375,0.9692037007647022,6.053268765133172,8.726415094339623,5,5.2,0.7483314773547882,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,54.24667240004055,22.67149298709291,23.918738899752498,83.79111810028553,5
one_factor:demand_mbps_median,demand_mbps_median,10.0,5000,1.0,0.0,1.0,1.0,5,973.6,44.45492098744525,923.0,1034.0,5,2.178886905294323,0.36142896265303376,1.5734003107913679,2.519299899272961,5,6.889967329715148,0.8450667299030996,5.9071729957805905,8.316831683168317,5,6.0,1.0954451150103321,4.0,7.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,74.07681268006563,29.159550955181302,22.438057200051844,111.62780430051498,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,100,1.0,0.0,1.0,1.0,5,55.6,3.7735924528226414,49.0,59.0,5,0.3665771787963546,0.07934242096430416,0.2986708683088797,0.5151836073172851,5,16.48962148962149,8.777725041372438,8.333333333333334,33.333333333333336,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.063882820075378,0.2226978107880776,14.792253600200638,15.368972500320524,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,200,1.0,0.0,1.0,1.0,5,95.4,4.2708313008125245,89.0,101.0,5,0.6673036477216885,0.21929717692062023,0.47086763653864216,1.0745847121293362,5,10.643939393939394,7.29636310777849,0.0,18.75,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,14.938903460092842,0.1872058834904836,14.656795900082216,15.107233499875292,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,300,1.0,0.0,1.0,1.0,5,128.8,4.534313619501853,121.0,135.0,5,0.7903409885844963,0.1433262383610986,0.6253491219888815,1.0296142737042502,5,13.65361877557,4.246027071156438,7.142857142857143,19.51219512195122,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.02512807995081,0.26617927463759905,14.696570599917322,15.352381399832666,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,400,1.0,0.0,1.0,1.0,5,164.8,8.681013765684282,156.0,181.0,5,0.7727088842153916,0.23539811548068604,0.5195528467862597,1.1382823235120194,5,9.016963139556207,6.2223180249849515,1.7857142857142858,20.0,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.069203739939258,0.22313285682759984,14.756549199810252,15.359267699765041,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,500,1.0,0.0,1.0,1.0,5,186.2,9.173875952943773,176.0,200.0,5,0.8620578047688603,0.3033587526681678,0.5613283071698165,1.4433767667548132,5,15.155210038188761,5.813608497149208,8.88888888888889,23.404255319148938,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.070196039881557,0.07727932010169347,14.959987399866804,15.148744700010866,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,600,1.0,0.0,1.0,1.0,5,214.4,6.151422599691879,206.0,224.0,5,1.2816029563391909,0.9714869609054767,0.6999312094494574,3.220818428133203,5,12.300946198890664,3.7684284925210694,6.349206349206349,17.02127659574468,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.20201463997364,0.18560227934387993,14.898808599915355,15.44468960002996,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,700,1.0,0.0,1.0,1.0,5,239.4,7.9397732965116825,228.0,252.0,5,1.058822689214926,0.3550716736133846,0.8106743962699718,1.7600538653616307,5,7.5252282732570475,3.1397343289227138,2.985074626865672,11.864406779661017,5,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.0186528198421,0.15613402379295913,14.83133989945054,15.30125299980864,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,800,1.0,0.0,1.0,1.0,5,263.2,14.524462124292244,253.0,292.0,5,1.531140282111811,0.44450784257456455,0.932301770100974,2.186835483666932,5,10.273704406737556,4.551284734346137,4.0,16.455696202531644,5,1.8,0.4,1.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.275877040158957,0.19246325528093464,15.023051200201735,15.501045200275257,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,900,1.0,0.0,1.0,1.0,5,292.8,22.480213522117623,269.0,322.0,5,1.4983193222023954,0.44236394385835787,0.8373461922833507,1.999986591535301,5,8.564695303234457,2.455629266173368,6.4935064935064934,13.333333333333334,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.26828507995233,0.07932700480875475,15.179760799976066,15.378578099887818,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,1000,1.0,0.0,1.0,1.0,5,311.4,17.269626515938324,294.0,336.0,5,1.483004375808769,0.515197255097224,1.0803825756415388,2.4589841656030162,5,7.998299032649567,2.9129007943722445,3.9215686274509802,12.5,5,2.0,0.0,2.0,2.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.295091899996624,0.22070727897168796,14.93223479995504,15.544802700169384,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,1500,1.0,0.0,1.0,1.0,5,414.6,28.032837887021,391.0,458.0,5,2.083806428608649,1.1558677803277857,1.1044396030395267,4.318071944572557,5,8.083304432325145,1.9727359299123843,5.405405405405405,9.937888198757763,5,2.2,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,15.831580940075218,0.42443428519177334,15.521271799923852,16.66818470018916,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,2000,1.0,0.0,1.0,1.0,5,519.8,22.754340245324627,477.0,545.0,5,2.102468484872017,0.776825633221336,1.2620620736957968,3.2813720037283667,5,7.757147189961083,2.47403615491852,5.213270142180095,12.440191387559809,5,2.8,0.39999999999999997,2.0,3.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,17.88790934002027,1.6808900609343116,15.992124499985948,20.528757999883965,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,2500,1.0,0.0,1.0,1.0,5,609.2,29.14378149794566,572.0,646.0,5,2.6974851882287494,0.5950617720392649,1.7175139981250374,3.5226911065774322,5,8.884364723121953,1.069553680552223,7.509881422924901,10.26615969581749,5,3.6,0.8,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,27.092917440040036,14.271546720902892,16.11426750011742,51.954719400033355,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,3000,1.0,0.0,1.0,1.0,5,684.6,24.46712079505883,647.0,710.0,5,2.3421793964164865,0.45442403760146677,1.5546977026012712,2.9291726954606645,5,7.046956066944721,2.297847701523255,4.0,10.96774193548387,5,4.0,0.8944271909999159,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,40.97353440001607,14.4388714446718,18.128937900066376,59.50579260010272,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,3500,1.0,0.0,1.0,1.0,5,778.6,40.67234932973506,728.0,834.0,5,2.994007503123564,0.5377814556652968,2.2681806187197844,3.843521989216627,5,6.285060557163688,1.051386270485063,4.733727810650888,7.803468208092486,5,4.2,0.7483314773547882,3.0,5.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,35.11597649999894,4.636676416294857,26.8560355999507,40.99037879961543,5
one_factor:demand_mbps_median,demand_mbps_median,20.0,4000,1.0,0.0,1.0,1.0,5,831.4,36.87058448139926,791.0,884.0,5,3.2964933210177234,0.9849075414589057,2.0375015441951008,4.826042798652312,5,7.141071260655787,1.5166912725888377,5.412371134020619,9.898477157360405,5,5.0,0.6324555320336759,4.0,6.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,45.2277799799107,20.446074318948487,27.068305099615827,84.98690880020149,5
