snapshot_time_utc_iso,total_sats,n_planes,sats_per_plane,n_users,ok_mean,ok_median,ok_std,ok_p10,ok_p90,ok_min,ok_max,ok_n,payload_feasible_mean,payload_feasible_median,payload_feasible_std,payload_feasible_p10,payload_feasible_p90,payload_feasible_min,payload_feasible_max,payload_feasible_n,K_mean,K_median,K_std,K_p10,K_p90,K_min,K_max,K_n,U_mean_mean,U_mean_median,U_mean_std,U_mean_p10,U_mean_p90,U_mean_min,U_mean_max,U_mean_n,U_max_mean,U_max_median,U_max_std,U_max_p10,U_max_p90,U_max_min,U_max_max,U_max_n,ent_edge_pct_mean,ent_edge_pct_median,ent_edge_pct_std,ent_edge_pct_p10,ent_edge_pct_p90,ent_edge_pct_min,ent_edge_pct_max,ent_edge_pct_n,best_m_mean,best_m_median,best_m_std,best_m_p10,best_m_p90,best_m_min,best_m_max,best_m_n,ms_n_active_mean,ms_n_active_median,ms_n_active_std,ms_n_active_p10,ms_n_active_p90,ms_n_active_min,ms_n_active_max,ms_n_active_n,payload_n_viol_K_mean,payload_n_viol_K_median,payload_n_viol_K_std,payload_n_viol_K_p10,payload_n_viol_K_p90,payload_n_viol_K_min,payload_n_viol_K_max,payload_n_viol_K_n,payload_n_viol_T_mean,payload_n_viol_T_median,payload_n_viol_T_std,payload_n_viol_T_p10,payload_n_viol_T_p90,payload_n_viol_T_min,payload_n_viol_T_max,payload_n_viol_T_n,payload_K_over_sum_mean,payload_K_over_sum_median,payload_K_over_sum_std,payload_K_over_sum_p10,payload_K_over_sum_p90,payload_K_over_sum_min,payload_K_over_sum_max,payload_K_over_sum_n,payload_T_over_sum_mean,payload_T_over_sum_median,payload_T_over_sum_std,payload_T_over_sum_p10,payload_T_over_sum_p90,payload_T_over_sum_min,payload_T_over_sum_max,payload_T_over_sum_n,runtime_total_s_mean,runtime_total_s_median,runtime_total_s_std,runtime_total_s_p10,runtime_total_s_p90,runtime_total_s_min,runtime_total_s_max,runtime_total_s_n
2026-01-01T00:00:00Z,120,6,20,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,412.2,397.0,29.96931764321637,382.4,448.0,374.0,450.0,5,134.57102407701936,141.21086550886497,12.047919417470677,120.14764051505952,143.7421051451132,111.92557851967427,144.23464002872558,5,,,,,,,,0
2026-01-01T00:00:00Z,120,8,15,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,171.2,164.0,18.519179247472064,152.0,193.0,148.0,193.0,5,35.608691771035396,35.63985046520851,3.644765336852552,31.381532878999565,39.637276339336104,30.29516848050404,39.99166083123739,5,,,,,,,,0
2026-01-01T00:00:00Z,120,8,15,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,319.6,325.0,16.692513291892265,299.2,335.8,292.0,337.0,5,98.01251298500287,99.59343533679069,6.635703511338823,90.28304252903644,104.04555377270978,85.92417116971893,104.78055116256465,5,,,,,,,,0
2026-01-01T00:00:00Z,120,8,15,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,454.6,466.0,33.10347413792093,415.8,482.8,393.0,486.0,5,158.32803116989862,160.40472877597398,7.819397473249618,148.85870483962637,166.42191438110976,147.2016532315245,166.730588725118,5,,,,,,,,0
2026-01-01T00:00:00Z,120,12,10,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4000000000000001,0.0,0.6000000000000001,0.0,1.0,5,138.0,138.0,0.0,138.0,138.0,138.0,138.0,1,0.31496928301090465,0.31496928301090465,0.0,0.31496928301090465,0.31496928301090465,0.31496928301090465,0.31496928301090465,1,1.5188309768959147,1.5188309768959147,0.0,1.5188309768959147,1.5188309768959147,1.5188309768959147,1.5188309768959147,1,10.0,10.0,0.0,10.0,10.0,10.0,10.0,1,2.6,3.0,0.4898979485566356,2.0,3.0,2.0,3.0,5,2.6,3.0,0.4898979485566356,2.0,3.0,2.0,3.0,5,0.4,0.0,0.48989794855663565,0.0,1.0,0.0,1.0,5,1.0,1.0,0.6324555320336759,0.4,1.6,0.0,2.0,5,20.6,0.0,29.28207642910591,0.0,56.2,0.0,75.0,5,6.553362599854415,2.790254776178891,7.254748340673361,0.6569662902296202,15.315938583066758,0.0,19.911407920295524,5,0.3596447999989323,0.3596447999989323,0.0,0.3596447999989323,0.3596447999989323,0.3596447999989323,0.3596447999989323,1
2026-01-01T00:00:00Z,120,12,10,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.4,1.0,0.8000000000000002,1.0,2.2,1.0,3.0,5,1.4,1.0,0.8000000000000002,1.0,2.2,1.0,3.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,168.4,149.0,38.979994869163335,131.6,217.0,130.0,227.0,5,64.01198742926957,66.21647087257081,8.657179803736293,54.246854063996174,72.58460836773381,50.02116001938845,76.44921959170742,5,,,,,,,,0
2026-01-01T00:00:00Z,120,12,10,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.4,1.0,0.8000000000000002,1.0,2.2,1.0,3.0,5,1.4,1.0,0.8000000000000002,1.0,2.2,1.0,3.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,234.6,233.0,42.76260048219706,187.6,284.4,182.0,298.0,5,102.60035504472759,110.18826695930582,11.903150687760188,87.73829137398502,112.73805523323497,82.49402600639385,114.26069050104184,5,,,,,,,,0
2026-01-01T00:00:00Z,144,6,24,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,3.8,4.0,0.39999999999999997,3.4,4.0,3.0,4.0,5,3.8,4.0,0.39999999999999997,3.4,4.0,3.0,4.0,5,1.2,1.0,0.4000000000000001,1.0,1.6,1.0,2.0,5,0.8,1.0,0.4000000000000001,0.4,1.0,0.0,1.0,5,13.8,12.0,5.075431016179809,8.8,20.0,8.0,22.0,5,1.8878028550875072,2.5626881218479767,1.6446779857010947,0.008298906184666067,3.587573340441178,0.0,4.226708925950099,5,,,,,,,,0
2026-01-01T00:00:00Z,144,6,24,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,220.0,229.0,27.957110008010485,185.8,248.2,179.0,249.0,5,79.62139784761249,84.44193843603247,11.0904000676804,66.25988678350681,90.88716967074257,65.20525110535351,93.19992956183353,5,,,,,,,,0
2026-01-01T00:00:00Z,144,6,24,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,306.0,302.0,34.93422390722313,267.6,341.0,246.0,341.0,5,128.48945175094818,131.7304471822839,18.89657209906771,106.0743171459041,148.93396278852433,101.40806148190133,152.19971504532683,5,,,,,,,,0
2026-01-01T00:00:00Z,144,8,18,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,2.8,3.0,0.39999999999999997,2.4,3.0,2.0,3.0,5,2.8,3.0,0.39999999999999997,2.4,3.0,2.0,3.0,5,0.2,0.0,0.4,0.0,0.6000000000000001,0.0,1.0,5,1.4,1.0,0.4898979485566356,1.0,2.0,1.0,2.0,5,5.6,0.0,11.2,0.0,16.800000000000004,0.0,28.0,5,4.750583091085429,3.738221461722322,4.247431775747523,0.9910209865357076,9.582488363576562,0.22618785599885882,12.611970907152845,5,,,,,,,,0
2026-01-01T00:00:00Z,144,8,18,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,81.8,93.0,31.364948589149638,46.4,114.60000000000001,44.0,129.0,5,42.52717358143123,36.6500318148355,12.08387935767676,32.73574691373979,57.049168319430066,32.024063069370165,64.92884091183777,5,,,,,,,,0
2026-01-01T00:00:00Z,144,8,18,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,140.0,142.0,34.292856398964496,101.0,179.0,97.0,187.0,5,79.64870909646577,72.63506330474446,17.626983177428286,65.61692866608902,100.06661842578875,64.02420839189155,113.1765627123284,5,,,,,,,,0
2026-01-01T00:00:00Z,144,12,12,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4,0.0,0.6000000000000001,0.0,1.0,5,146.0,146.0,0.0,146.0,146.0,146.0,146.0,1,0.29806361371834317,0.29806361371834317,0.0,0.29806361371834317,0.29806361371834317,0.29806361371834317,0.29806361371834317,1,3.09130585345964,3.09130585345964,0.0,3.09130585345964,3.09130585345964,3.09130585345964,3.09130585345964,1,3.9215686274509802,3.9215686274509802,0.0,3.9215686274509802,3.9215686274509802,3.9215686274509802,3.9215686274509802,1,1.4,1.0,0.4898979485566356,1.0,2.0,1.0,2.0,5,1.4,1.0,0.4898979485566356,1.0,2.0,1.0,2.0,5,0.6,1.0,0.48989794855663565,0.0,1.0,0.0,1.0,5,0.8,1.0,0.4,0.4,1.0,0.0,1.0,5,17.2,18.0,15.419468213917106,0.0,34.8,0.0,38.0,5,6.721191622041394,4.710019001297422,4.989506112296003,1.5997697920652998,12.66039146199639,0.0,13.508928052489345,5,0.2521454999987327,0.2521454999987327,0.0,0.2521454999987327,0.2521454999987327,0.2521454999987327,0.2521454999987327,1
2026-01-01T00:00:00Z,144,12,12,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,81.8,93.0,31.364948589149638,46.4,114.60000000000001,44.0,129.0,5,42.52717358143123,36.6500318148355,12.08387935767676,32.73574691373979,57.049168319430066,32.024063069370165,64.92884091183777,5,,,,,,,,0
2026-01-01T00:00:00Z,144,12,12,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,140.0,142.0,34.292856398964496,101.0,179.0,97.0,187.0,5,79.64870909646577,72.63506330474446,17.626983177428286,65.61692866608902,100.06661842578875,64.02420839189155,113.1765627123284,5,,,,,,,,0
2026-01-01T00:00:00Z,168,6,28,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4,0.0,0.6000000000000001,0.0,1.0,5,265.0,265.0,0.0,265.0,265.0,265.0,265.0,1,0.286035144619847,0.286035144619847,0.0,0.286035144619847,0.286035144619847,0.286035144619847,0.286035144619847,1,1.6093777171230959,1.6093777171230959,0.0,1.6093777171230959,1.6093777171230959,1.6093777171230959,1.6093777171230959,1,3.5714285714285716,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,1,4.4,4.0,0.4898979485566356,4.0,5.0,4.0,5.0,5,4.4,4.0,0.4898979485566356,4.0,5.0,4.0,5.0,5,0.8,1.0,0.4,0.4,1.0,0.0,1.0,5,0.6,1.0,0.48989794855663565,0.0,1.0,0.0,1.0,5,35.2,38.0,25.97999230176945,5.6000000000000005,64.2,0.0,73.0,5,7.168757599071505,0.900899269530413,8.418591308885665,0.0,17.480899472479695,0.0,17.518719910744252,5,3.8487656000033894,3.8487656000033894,0.0,3.8487656000033894,3.8487656000033894,3.8487656000033894,3.8487656000033894,1
2026-01-01T00:00:00Z,168,6,28,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,359.2,358.0,9.410632284814874,350.2,370.0,349.0,376.0,5,104.76597777761565,101.83854260313376,5.6255003548077465,99.50930951439298,111.68467071296095,98.18510093707283,113.80210762980789,5,,,,,,,,0
2026-01-01T00:00:00Z,168,6,28,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,493.6,491.0,22.410711724530305,471.8,517.4,461.0,531.0,5,167.29038616860618,166.73749396327918,4.462305130921869,163.259472234584,172.3424757158582,163.0906447454375,175.49022124727043,5,,,,,,,,0
2026-01-01T00:00:00Z,168,8,21,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,192.2,186.0,11.6,182.4,206.2,180.0,213.0,5,39.400019993263854,38.35654889234137,2.634451122296303,37.00587590875994,42.60698428974119,36.754014332536556,44.023184512013245,5,,,,,,,,0
2026-01-01T00:00:00Z,168,8,21,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,359.2,358.0,9.410632284814874,350.2,370.0,349.0,376.0,5,104.76597777761565,101.83854260313376,5.6255003548077465,99.50930951439298,111.68467071296095,98.18510093707283,113.80210762980789,5,,,,,,,,0
2026-01-01T00:00:00Z,168,8,21,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,493.6,491.0,22.410711724530305,471.8,517.4,461.0,531.0,5,167.29038616860618,166.73749396327918,4.462305130921869,163.259472234584,172.3424757158582,163.0906447454375,175.49022124727043,5,,,,,,,,0
2026-01-01T00:00:00Z,168,12,14,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,3.8,4.0,0.39999999999999997,3.4,4.0,3.0,4.0,5,3.8,4.0,0.39999999999999997,3.4,4.0,3.0,4.0,5,1.4,1.0,0.4898979485566356,1.0,2.0,1.0,2.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,91.8,75.0,25.810075552001006,69.2,124.2,66.0,133.0,5,19.962453738453338,18.435313469792106,2.9391222701109747,17.1953472632718,23.625712639548414,17.075637734515354,24.27575133463654,5,,,,,,,,0
2026-01-01T00:00:00Z,168,12,14,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,359.2,358.0,9.410632284814874,350.2,370.0,349.0,376.0,5,104.76597777761565,101.83854260313376,5.6255003548077465,99.50930951439298,111.68467071296095,98.18510093707283,113.80210762980789,5,,,,,,,,0
2026-01-01T00:00:00Z,168,12,14,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,493.6,491.0,22.410711724530305,471.8,517.4,461.0,531.0,5,167.29038616860618,166.73749396327918,4.462305130921869,163.259472234584,172.3424757158582,163.0906447454375,175.49022124727043,5,,,,,,,,0
2026-01-01T00:00:00Z,192,6,32,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4000000000000001,0.0,0.6000000000000001,0.0,1.0,5,287.0,287.0,0.0,287.0,287.0,287.0,287.0,1,0.20538560341796452,0.20538560341796452,0.0,0.20538560341796452,0.20538560341796452,0.20538560341796452,0.20538560341796452,1,1.5991687656880842,1.5991687656880842,0.0,1.5991687656880842,1.5991687656880842,1.5991687656880842,1.5991687656880842,1,14.130434782608695,14.130434782608695,0.0,14.130434782608695,14.130434782608695,14.130434782608695,14.130434782608695,1,4.6,5.0,1.0198039027185568,3.4,5.6,3.0,6.0,5,4.6,5.0,1.0198039027185568,3.4,5.6,3.0,6.0,5,1.0,1.0,0.6324555320336759,0.4,1.6,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20.4,26.0,10.480458005259122,8.4,27.6,0.0,28.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,144.3681589000007,144.3681589000007,0.0,144.3681589000007,144.3681589000007,144.3681589000007,144.3681589000007,1
2026-01-01T00:00:00Z,192,6,32,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,5.8,6.0,0.39999999999999997,5.4,6.0,5.0,6.0,5,5.8,6.0,0.39999999999999997,5.4,6.0,5.0,6.0,5,2.6,3.0,0.4898979485566356,2.0,3.0,2.0,3.0,5,3.0,3.0,0.6324555320336759,2.4,3.6,2.0,4.0,5,159.0,157.0,6.418722614352485,153.0,166.8,153.0,170.0,5,43.99091313567344,39.59290685781323,11.765978988125962,32.208728350086666,58.44174647809164,31.480028284298914,61.04902821548462,5,,,,,,,,0
2026-01-01T00:00:00Z,192,6,32,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,315.6,300.0,39.681733833087485,274.4,360.8,258.0,362.0,5,117.05228130675974,121.02702062557063,13.41380828395259,101.20802742118053,129.65961277864736,93.41921837638715,132.45021080629618,5,,,,,,,,0
2026-01-01T00:00:00Z,192,8,24,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4,0.0,0.6000000000000001,0.0,1.0,5,275.0,275.0,0.0,275.0,275.0,275.0,275.0,1,0.2662674160603147,0.2662674160603147,0.0,0.2662674160603147,0.2662674160603147,0.2662674160603147,0.2662674160603147,1,1.5983429233235373,1.5983429233235373,0.0,1.5983429233235373,1.5983429233235373,1.5983429233235373,1.5983429233235373,1,9.821428571428571,9.821428571428571,0.0,9.821428571428571,9.821428571428571,9.821428571428571,9.821428571428571,1,4.2,4.0,0.7483314773547882,3.4,5.0,3.0,5.0,5,4.2,4.0,0.7483314773547882,3.4,5.0,3.0,5.0,5,0.6,1.0,0.48989794855663565,0.0,1.0,0.0,1.0,5,0.8,1.0,0.4,0.4,1.0,0.0,1.0,5,13.8,11.0,15.091719583930786,0.0,31.400000000000002,0.0,41.0,5,5.661764022942344,5.515077644590903,3.212203501124984,2.101093666419938,8.789652057311159,0.0,8.866243678413852,5,,,,,,,,0
2026-01-01T00:00:00Z,192,8,24,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,220.0,229.0,27.957110008010485,185.8,248.2,179.0,249.0,5,79.62139784761249,84.44193843603247,11.0904000676804,66.25988678350681,90.88716967074257,65.20525110535351,93.19992956183353,5,,,,,,,,0
2026-01-01T00:00:00Z,192,8,24,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,306.0,302.0,34.93422390722313,267.6,341.0,246.0,341.0,5,128.48945175094818,131.7304471822839,18.89657209906771,106.0743171459041,148.93396278852433,101.40806148190133,152.19971504532683,5,,,,,,,,0
2026-01-01T00:00:00Z,192,12,16,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.2,0.0,0.4,0.0,0.6000000000000001,0.0,1.0,5,241.0,241.0,0.0,241.0,241.0,241.0,241.0,1,0.26710528501744835,0.26710528501744835,0.0,0.26710528501744835,0.26710528501744835,0.26710528501744835,0.26710528501744835,1,5.781901538680712,5.781901538680712,0.0,5.781901538680712,5.781901538680712,5.781901538680712,5.781901538680712,1,5.813953488372093,5.813953488372093,0.0,5.813953488372093,5.813953488372093,5.813953488372093,5.813953488372093,1,4.2,4.0,0.9797958971132712,3.4,5.2,3.0,6.0,5,4.2,4.0,0.9797958971132712,3.4,5.2,3.0,6.0,5,0.4,0.0,0.48989794855663565,0.0,1.0,0.0,1.0,5,1.0,1.0,0.6324555320336759,0.4,1.6,0.0,2.0,5,4.6,0.0,5.851495535331117,0.0,12.0,0.0,14.0,5,3.43811019379608,2.5253119308775815,3.4323714585111205,0.6401840056914821,7.221243336673819,0.0,9.976658635620865,5,5.386908600001334,5.386908600001334,0.0,5.386908600001334,5.386908600001334,5.386908600001334,5.386908600001334,1
2026-01-01T00:00:00Z,192,12,16,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,5.8,6.0,0.39999999999999997,5.4,6.0,5.0,6.0,5,5.8,6.0,0.39999999999999997,5.4,6.0,5.0,6.0,5,1.8,2.0,0.4,1.4,2.0,1.0,2.0,5,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5,80.2,73.0,33.16262957004465,46.4,120.0,42.0,134.0,5,48.22538097600574,54.581695866488815,14.559983701990635,31.128248207119274,60.93610163388711,22.14672646627596,65.08460471167625,5,,,,,,,,0
